index,ds,city_name,y,temp_min,temp_max,rain_1h,clouds_all
3139,2016-09-18,Valencia,292.9945143229167,291.24826432291667,295.22326432291663,0.0,15.416666666666666
3144,2016-09-19,Valencia,292.5525,291.3229166666667,294.13958333333335,0.0,4.0
3149,2016-09-20,Valencia,292.9593333333333,291.6376666666667,295.04016666666666,0.0,54.75
3154,2016-09-21,Valencia,293.12304166666667,291.923875,294.7642916666667,0.0,0.0
3159,2016-09-22,Valencia,294.12385416666666,292.9113541666666,296.1126041666667,0.0,23.833333333333332
3164,2016-09-23,Valencia,293.2004166666666,291.87583333333333,295.5416666666667,0.225,60.666666666666664
3169,2016-09-24,Valencia,291.88602083333336,290.29227083333336,294.45352083333336,0.5375,10.833333333333334
3174,2016-09-25,Valencia,294.1379583333333,292.93379166666665,295.658375,0.0375,14.083333333333334
3179,2016-09-26,Valencia,292.835,291.7604166666667,295.1145833333333,0.0499999999999999,39.833333333333336
3184,2016-09-27,Valencia,293.8666666666667,292.9583333333333,295.74333333333334,0.0124999999999999,8.166666666666666
3189,2016-09-28,Valencia,292.0075,290.67375,294.5079166666667,0.3999999999999999,60.833333333333336
3194,2016-09-29,Valencia,292.47583333333336,290.85875,295.25166666666667,0.175,53.166666666666664
3199,2016-09-30,Valencia,292.3604,290.8664,294.47520000000003,0.012,0.0
3204,2016-10-01,Valencia,293.628375,291.94920833333333,295.6075416666667,0.0,26.833333333333332
3209,2016-10-02,Valencia,294.6120833333333,293.115,296.58416666666665,0.0,10.416666666666666
3214,2016-10-03,Valencia,293.6816875,291.82543749999996,296.1887708333333,0.0,0.0
3219,2016-10-04,Valencia,293.85060416666664,291.7314375,296.0089375,0.0,1.8333333333333333
3224,2016-10-05,Valencia,291.1878125,290.1407291666667,292.4369791666667,0.1625,44.833333333333336
3229,2016-10-06,Valencia,291.79133333333334,291.79133333333334,291.79133333333334,0.0,25.0
3234,2016-10-07,Valencia,292.08402083333334,292.08402083333334,292.08402083333334,0.0,9.333333333333334
3239,2016-10-08,Valencia,291.9823333333333,291.9823333333333,291.9823333333333,0.0,26.0
3244,2016-10-09,Valencia,291.8879583333333,291.8879583333333,291.8879583333333,0.0124999999999999,49.0
3249,2016-10-10,Valencia,290.427625,290.427625,290.427625,0.1875,65.83333333333333
3254,2016-10-11,Valencia,291.501375,291.501375,291.501375,0.0625,24.166666666666668
3259,2016-10-12,Valencia,288.979875,288.979875,288.979875,0.1124999999999999,55.916666666666664
3264,2016-10-13,Valencia,287.6923541666667,287.6923541666667,287.6923541666667,0.15,70.66666666666667
3269,2016-10-14,Valencia,289.0076666666667,289.0076666666667,289.0076666666667,0.075,18.583333333333332
3274,2016-10-15,Valencia,288.6381666666667,288.6381666666667,288.6381666666667,0.0,0.0
3279,2016-10-16,Valencia,288.35141015625,288.35141015625,288.35141015625,0.0,7.833333333333333
3284,2016-10-17,Valencia,292.28460416666667,292.28460416666667,292.28460416666667,0.0,60.916666666666664
3289,2016-10-18,Valencia,290.8625,290.8625,290.8625,0.0,72.5
3294,2016-10-19,Valencia,289.3271875,289.3271875,289.3271875,0.0124999999999999,67.58333333333333
3299,2016-10-20,Valencia,288.5482083333333,288.5482083333333,288.5482083333333,0.25,81.75
3304,2016-10-21,Valencia,287.91302083333335,287.91302083333335,287.91302083333335,0.3,92.25
3309,2016-10-22,Valencia,288.198125,288.198125,288.198125,0.2125,63.166666666666664
3314,2016-10-23,Valencia,288.1888333333333,288.1888333333333,288.1888333333333,0.1124999999999999,10.5
3319,2016-10-24,Valencia,289.48266666666666,289.48266666666666,289.48266666666666,0.0375,43.833333333333336
3324,2016-10-25,Valencia,291.62620833333335,291.62620833333335,291.62620833333335,0.1124999999999999,70.0
3329,2016-10-26,Valencia,291.10337499999997,291.10337499999997,291.10337499999997,0.0,39.166666666666664
3334,2016-10-27,Valencia,290.27725000000004,290.27725000000004,290.27725000000004,0.0499999999999999,17.666666666666668
3339,2016-10-28,Valencia,289.6611666666667,289.6611666666667,289.6611666666667,0.2875,71.66666666666667
3344,2016-10-29,Valencia,286.6320416666667,286.6320416666667,286.6320416666667,0.0,0.6666666666666666
3349,2016-10-30,Valencia,285.45233333333334,285.45233333333334,285.45233333333334,0.0,0.0
3354,2016-10-31,Valencia,285.4637916666667,285.4637916666667,285.4637916666667,0.0124999999999999,35.833333333333336
3359,2016-11-01,Valencia,288.36791666666664,288.36791666666664,288.36791666666664,0.0625,20.458333333333332
3364,2016-11-02,Valencia,290.06666666666666,290.06666666666666,290.06666666666666,0.0,0.8333333333333334
3369,2016-11-03,Valencia,291.44166666666666,291.44166666666666,291.44166666666666,0.0,0.0
3374,2016-11-04,Valencia,291.275,291.275,291.275,0.0,17.5
3379,2016-11-05,Valencia,293.4833333333333,293.4833333333333,293.4833333333333,0.0124999999999999,29.791666666666668
3384,2016-11-06,Valencia,289.15,289.15,289.15,0.0,17.5
3389,2016-11-07,Valencia,285.2333333333333,285.2333333333333,285.2333333333333,0.0,12.5
3394,2016-11-08,Valencia,285.1083333333333,285.1083333333333,285.1083333333333,0.0,11.666666666666666
3399,2016-11-09,Valencia,288.3583333333333,288.3583333333333,288.3583333333333,0.0,11.666666666666666
3404,2016-11-10,Valencia,286.65,286.65,286.65,0.0,2.5
3409,2016-11-11,Valencia,286.4833333333333,286.4833333333333,286.4833333333333,0.0,0.0
3414,2016-11-12,Valencia,286.44166666666666,286.44166666666666,286.44166666666666,0.0,0.0
3419,2016-11-13,Valencia,288.3583333333333,288.3583333333333,288.3583333333333,0.0,14.583333333333334
3424,2016-11-14,Valencia,286.06666666666666,286.06666666666666,286.06666666666666,0.0,41.041666666666664
3429,2016-11-15,Valencia,285.275,285.275,285.275,0.0,14.166666666666666
3434,2016-11-16,Valencia,284.94166666666666,284.94166666666666,284.94166666666666,0.0,11.666666666666666
3439,2016-11-17,Valencia,285.025,285.025,285.025,0.0,2.5
3444,2016-11-18,Valencia,287.56666666666666,287.56666666666666,287.56666666666666,0.0,16.666666666666668
3449,2016-11-19,Valencia,288.4,288.4,288.4,0.0,7.5
3454,2016-11-20,Valencia,288.69166666666666,288.69166666666666,288.69166666666666,0.0,7.5
3459,2016-11-21,Valencia,289.19166666666666,289.19166666666666,289.19166666666666,0.0375,31.458333333333332
3464,2016-11-22,Valencia,285.9,285.9,285.9,0.2375,49.583333333333336
3469,2016-11-23,Valencia,285.2333333333333,285.2333333333333,285.2333333333333,0.0999999999999999,49.375
3474,2016-11-24,Valencia,283.39084114583335,283.39084114583335,283.39084114583335,0.0,11.25
3479,2016-11-25,Valencia,283.19291666666663,283.19291666666663,283.19291666666663,0.0,15.291666666666666
3484,2016-11-26,Valencia,286.275,286.275,286.275,0.0,50.833333333333336
3489,2016-11-27,Valencia,286.0596470588235,286.0596470588235,286.0596470588235,0.7852941176470588,61.38235294117647
3494,2016-11-28,Valencia,285.32857142857137,285.32857142857137,285.32857142857137,0.0964285714285714,64.82142857142857
3499,2016-11-29,Valencia,285.4833333333333,285.4833333333333,285.4833333333333,0.1875,76.66666666666667
3504,2016-11-30,Valencia,286.4833333333333,286.4833333333333,286.4833333333333,0.0124999999999999,62.291666666666664
3509,2016-12-01,Valencia,286.1083333333333,286.1083333333333,286.1083333333333,0.0,57.5
3514,2016-12-02,Valencia,284.94166666666666,284.94166666666666,284.94166666666666,0.0,18.125
3519,2016-12-03,Valencia,284.8583333333333,284.8583333333333,284.8583333333333,0.0,44.375
3524,2016-12-04,Valencia,288.06666666666666,288.06666666666666,288.06666666666666,0.15,54.333333333333336
3529,2016-12-05,Valencia,289.4833333333333,289.4833333333333,289.4833333333333,0.1625,57.708333333333336
3534,2016-12-06,Valencia,286.7958346354166,286.7958346354166,286.7958346354166,0.0,28.291666666666668
3539,2016-12-07,Valencia,284.75416666666666,284.75416666666666,284.75416666666666,0.0,25.416666666666668
3544,2016-12-08,Valencia,285.4,285.4,285.4,0.0,29.791666666666668
3549,2016-12-09,Valencia,287.15,287.15,287.15,0.0,68.125
3554,2016-12-10,Valencia,286.525,286.525,286.525,0.0,41.666666666666664
3559,2016-12-11,Valencia,284.65,284.65,284.65,0.0,7.5
3564,2016-12-12,Valencia,283.69166666666666,283.69166666666666,283.69166666666666,0.0,0.0
3569,2016-12-13,Valencia,283.025,283.025,283.025,0.0,15.0
3574,2016-12-14,Valencia,283.525,283.525,283.525,0.0,25.833333333333332
3579,2016-12-15,Valencia,283.7333333333333,283.7333333333333,283.7333333333333,0.0124999999999999,49.166666666666664
3584,2016-12-16,Valencia,285.025,285.025,285.025,0.0625,62.5
3589,2016-12-17,Valencia,286.75416666666666,286.75416666666666,286.75416666666666,0.5625,75.0
3594,2016-12-18,Valencia,284.7958333333333,284.7958333333333,284.7958333333333,0.225,59.375
3599,2016-12-19,Valencia,283.81666666666666,283.81666666666666,283.81666666666666,0.375,79.375
3604,2016-12-20,Valencia,284.65,284.65,284.65,0.0,27.708333333333332
3609,2016-12-21,Valencia,283.81666666666666,283.81666666666666,283.81666666666666,0.0,10.416666666666666
3614,2016-12-22,Valencia,284.775,284.775,284.775,0.0,0.0
3619,2016-12-23,Valencia,284.4833333333333,284.4833333333333,284.4833333333333,0.0,6.666666666666667
3624,2016-12-24,Valencia,284.3583333333333,284.3583333333333,284.3583333333333,0.0,11.666666666666666
3629,2016-12-25,Valencia,283.525,283.525,283.525,0.0,0.0
3634,2016-12-26,Valencia,282.94166666666666,282.94166666666666,282.94166666666666,0.0,10.416666666666666
3639,2016-12-27,Valencia,282.6083333333333,282.6083333333333,282.6083333333333,0.0,18.5
3644,2016-12-28,Valencia,282.56666666666666,282.56666666666666,282.56666666666666,0.0,20.333333333333332
3649,2016-12-29,Valencia,281.9833333333333,281.9833333333333,281.9833333333333,0.0,0.0
3654,2016-12-30,Valencia,280.65,280.65,280.65,0.0,19.791666666666668
3659,2016-12-31,Valencia,282.7333333333333,282.7333333333333,282.7333333333333,0.0,46.666666666666664
3664,2017-01-01,Valencia,281.1083333333333,281.1083333333333,281.1083333333333,0.0,6.666666666666667
3669,2017-01-02,Valencia,279.44166666666666,279.44166666666666,279.44166666666666,0.0,0.0
3674,2017-01-03,Valencia,281.06666666666666,281.06666666666666,281.06666666666666,0.0,0.0
3679,2017-01-04,Valencia,283.69166666666666,283.69166666666666,283.69166666666666,0.0,0.0
3684,2017-01-05,Valencia,282.94166666666666,282.94166666666666,282.94166666666666,0.0,0.0
3689,2017-01-06,Valencia,281.31666666666666,281.31666666666666,281.31666666666666,0.0,15.208333333333334
3694,2017-01-07,Valencia,280.94166666666666,280.94166666666666,280.94166666666666,0.0,11.125
3699,2017-01-08,Valencia,280.275,280.275,280.275,0.0,0.0
3704,2017-01-09,Valencia,280.6083333333333,280.6083333333333,280.6083333333333,0.0,6.666666666666667
3709,2017-01-10,Valencia,283.7333333333333,283.7333333333333,283.7333333333333,0.0,13.333333333333334
3714,2017-01-11,Valencia,285.44166666666666,285.44166666666666,285.44166666666666,0.0,22.291666666666668
3719,2017-01-12,Valencia,285.775,285.775,285.775,0.0,0.0
3724,2017-01-13,Valencia,286.44166666666666,286.44166666666666,286.44166666666666,0.0,13.333333333333334
3729,2017-01-14,Valencia,282.7333333333333,282.7333333333333,282.7333333333333,0.0,6.666666666666667
3734,2017-01-15,Valencia,283.4833333333333,283.4833333333333,283.4833333333333,0.0,13.333333333333334
3739,2017-01-16,Valencia,285.775,285.775,285.775,0.0,10.833333333333334
3744,2017-01-17,Valencia,283.3583333333333,283.3583333333333,283.3583333333333,0.0,27.916666666666668
3749,2017-01-18,Valencia,277.15,277.15,277.15,0.0,10.0
3754,2017-01-19,Valencia,279.57653846153846,279.57653846153846,279.57653846153846,0.8538461538461538,45.65384615384615
3759,2017-01-20,Valencia,280.19166666666666,280.19166666666666,280.19166666666666,0.7000000000000001,77.5
3764,2017-01-21,Valencia,283.65,283.65,283.65,0.1875,66.25
3769,2017-01-22,Valencia,284.2333333333333,284.2333333333333,284.2333333333333,0.0375,67.5
3774,2017-01-23,Valencia,282.8583333333333,282.8583333333333,282.8583333333333,0.0249999999999999,53.958333333333336
3779,2017-01-24,Valencia,280.21779166666664,280.21779166666664,280.21779166666664,0.0,2.5
3784,2017-01-25,Valencia,278.779625,278.779625,278.779625,0.0,4.166666666666667
3789,2017-01-26,Valencia,281.06666666666666,281.06666666666666,281.06666666666666,0.0,13.791666666666666
3794,2017-01-27,Valencia,283.275,283.275,283.275,0.0375,38.958333333333336
3799,2017-01-28,Valencia,285.06666666666666,285.06666666666666,285.06666666666666,0.0,15.0
3804,2017-01-29,Valencia,283.19166666666666,283.19166666666666,283.19166666666666,0.0,15.0
3809,2017-01-30,Valencia,286.9833333333333,286.9833333333333,286.9833333333333,0.0,16.666666666666668
3814,2017-01-31,Valencia,283.9833333333333,283.9833333333333,283.9833333333333,0.0,22.083333333333332
3819,2017-02-01,Valencia,285.525,285.525,285.525,0.0,43.75
3824,2017-02-02,Valencia,286.19166666666666,286.19166666666666,286.19166666666666,0.0499999999999999,20.0
3829,2017-02-03,Valencia,288.2333333333333,288.2333333333333,288.2333333333333,0.0,20.0
3834,2017-02-04,Valencia,290.44166666666666,290.44166666666666,290.44166666666666,0.0,53.75
3839,2017-02-05,Valencia,287.7850833333333,287.7850833333333,287.7850833333333,0.125,23.125
3844,2017-02-06,Valencia,288.06666666666666,288.06666666666666,288.06666666666666,0.0,10.0
3849,2017-02-07,Valencia,289.6083333333333,289.6083333333333,289.6083333333333,0.0,8.333333333333334
3854,2017-02-08,Valencia,285.06666666666666,285.06666666666666,285.06666666666666,0.0,13.333333333333334
3859,2017-02-09,Valencia,284.025,284.025,284.025,0.0,1.6666666666666667
